unix_time,elapsed_s,policy,skill_cmd,q_00_rad,q_01_rad,q_02_rad,q_03_rad,q_04_rad,q_05_rad,q_06_rad,q_07_rad,q_08_rad,q_09_rad,q_10_rad,q_11_rad,q_12_rad,q_13_rad,q_14_rad,q_15_rad,q_16_rad,q_17_rad,q_18_rad,q_19_rad,q_20_rad,q_21_rad,q_22_rad,q_23_rad,q_24_rad,q_25_rad,q_26_rad,q_27_rad,q_28_rad
1777189816.9325128,2.0265579223632812e-05,SKILL_BEYOND_MIMIC,SKILL_5,-0.27330252528190613,-0.01009359396994114,0.022404640913009644,0.5738536715507507,-0.28516682982444763,-0.0023485200945287943,-0.25160524249076843,-0.02117745764553547,-0.01593635603785515,0.593625009059906,-0.35164329409599304,-0.012329448945820332,-0.018855789676308632,-0.016635751351714134,-0.02028888836503029,0.35224035382270813,0.19307784736156464,-0.006195844616740942,0.871576726436615,-0.0014261228498071432,-0.006639260798692703,-0.0015219965716823936,0.344558447599411,-0.1847488135099411,0.005776396486908197,0.8209434151649475,-0.004877579864114523,0.015471634455025196,-0.002984072081744671
1777189816.9471953,0.014702796936035156,SKILL_BEYOND_MIMIC,INVALID,-0.27330252528190613,-0.01009359396994114,0.022404640913009644,0.5738621950149536,-0.2851584553718567,-0.002348452340811491,-0.2516137659549713,-0.021151890978217125,-0.015909571200609207,0.593625009059906,-0.3516392409801483,-0.01232222281396389,-0.01884239725768566,-0.01663573458790779,-0.02027912437915802,0.352252334356308,0.19308984279632568,-0.00618386035785079,0.8715647459030151,-0.0014500912511721253,-0.006663229316473007,-0.0015339808305725455,0.344558447599411,-0.1847488135099411,0.0057524279691278934,0.8209314346313477,-0.004841627087444067,0.015459650196135044,-0.002984072081744671
1777189816.967607,0.03511452674865723,SKILL_BEYOND_MIMIC,INVALID,-0.27330252528190613,-0.01009359396994114,0.022404640913009644,0.5738536715507507,-0.2851710319519043,-0.002355782547965646,-0.25159671902656555,-0.021160412579774857,-0.015922963619232178,0.5936079621315002,-0.3516392409801483,-0.01232222281396389,-0.018922748044133186,-0.016620557755231857,-0.020278988406062126,0.35224035382270813,0.19308984279632568,-0.006195844616740942,0.871576726436615,-0.0014261228498071432,-0.006639260798692703,-0.0015219965716823936,0.3445344865322113,-0.1847488135099411,0.005764412228018045,0.8209314346313477,-0.004853611346334219,0.015459650196135044,-0.002984072081744671
1777189816.9877279,0.05523538589477539,SKILL_BEYOND_MIMIC,INVALID,-0.29466748237609863,0.00010737869888544083,0.008785083889961243,0.6169926524162292,-0.3052530884742737,0.043081704527139664,-0.25044623017311096,-0.01804983988404274,-0.013927571475505829,0.6092033982276917,-0.3504386246204376,-0.013640673831105232,-0.04404594376683235,0.0016926666721701622,-0.02071148343384266,0.3559674322605133,0.20388762652873993,0.030368026345968246,0.8385722041130066,-0.01423725951462984,0.0003834952076431364,0.0016058861510828137,0.33276599645614624,-0.20091553032398224,0.00037151097785681486,0.8466615676879883,0.0015219965716823936,0.005309011787176132,-0.0015339808305725455
1777189817.007738,0.07524561882019043,SKILL_BEYOND_MIMIC,INVALID,-0.35225993394851685,0.036275237798690796,-0.0275605209171772,0.7036199569702148,-0.33230021595954895,0.06904537975788116,-0.26086023449897766,-0.004346278961747885,-0.023824183270335197,0.6133877635002136,-0.35699552297592163,-0.017068801447749138,-0.08122184872627258,0.03514178842306137,-0.023742156103253365,0.4077872335910797,0.2104070484638214,0.18035060167312622,0.7496851682662964,-0.05848301947116852,0.000431432097684592,-0.009227853268384933,0.2913365066051483,-0.24604812264442444,-0.028091024607419968,0.9330917596817017,0.017724668607115746,-0.018683407455682755,-0.0013901700731366873
1777189817.0278137,0.0953211784362793,SKILL_BEYOND_MIMIC,INVALID,-0.42022380232810974,0.09186499565839767,-0.03986767306923866,0.7740552425384521,-0.36734509468078613,0.02418217435479164,-0.27842432260513306,0.011743474751710892,-0.05826813727617264,0.6238359212875366,-0.36828479170799255,-0.008829059079289436,-0.12191981822252274,0.08758271485567093,-0.037738218903541565,0.4445907771587372,0.22210364043712616,0.40003344416618347,0.6567115783691406,-0.12618190050125122,0.0020133499056100845,-0.02708434872329235,0.2439628690481186,-0.3223996162414551,-0.09694039821624756,1.073678731918335,0.05162804201245308,-0.024351945146918297,-0.007298393175005913
1777189817.0478823,0.11538982391357422,SKILL_BEYOND_MIMIC,INVALID,-0.4720126986503601,0.1368362009525299,-0.03390828147530556,0.8377410173416138,-0.39533305168151855,-0.010722381994128227,-0.29603952169418335,0.013124058023095131,-0.0877704843878746,0.6486693620681763,-0.39113348722457886,-0.007574953604489565,-0.12522761523723602,0.13477090001106262,-0.055834002792835236,0.46843940019607544,0.29279857873916626,0.5933030247688293,0.5843029022216797,-0.1913641095161438,0.010965566150844097,-0.03921238332986832,0.2193233072757721,-0.4340206980705261,-0.1890391707420349,1.2244162559509277,0.07597998529672623,-0.01541171409189701,-0.015423697419464588
1777189817.068257,0.13576459884643555,SKILL_BEYOND_MIMIC,INVALID,-0.49867838621139526,0.15819261968135834,-0.02470804750919342,0.8898963332176208,-0.42439404129981995,-0.010511590167880058,-0.3041781485080719,-0.0019004317000508308,-0.09713141620159149,0.6899248957633972,-0.4236590266227722,-0.0004844109935220331,-0.1238616406917572,0.16062554717063904,-0.06313085556030273,0.49956244230270386,0.45253631472587585,0.7288446426391602,0.5551572442054749,-0.25160881876945496,0.029445242136716843,-0.04278368502855301,0.21843647956848145,-0.581366777420044,-0.2846493124961853,1.3502147197723389,0.09100820869207382,0.005800365004688501,-0.0303800106048584
1777189817.0882936,0.15580105781555176,SKILL_BEYOND_MIMIC,INVALID,-0.501456618309021,0.16551311314105988,-0.010351935401558876,0.9363589286804199,-0.45272135734558105,-0.009685401804745197,-0.29861322045326233,-0.03399471938610077,-0.10443000495433807,0.7457106709480286,-0.46651801466941833,0.007624784484505653,-0.12351345270872116,0.16802439093589783,-0.05716274306178093,0.5612332224845886,0.6563280820846558,0.8783957958221436,0.5490573048591614,-0.30782681703567505,0.050573430955410004,-0.041381530463695526,0.23248198628425598,-0.7484627962112427,-0.36720865964889526,1.448245644569397,0.10627610981464386,0.03257312253117561,-0.04838031902909279
1777189817.1083715,0.17587900161743164,SKILL_BEYOND_MIMIC,INVALID,-0.49671831727027893,0.16688518226146698,0.0034952848218381405,0.9750493168830872,-0.47821176052093506,-0.009518777020275593,-0.28934115171432495,-0.07197778671979904,-0.11992442607879639,0.7951560020446777,-0.5079120993614197,0.015344750136137009,-0.12605790793895721,0.15663929283618927,-0.04635779932141304,0.650335967540741,0.8554939031600952,1.0423399209976196,0.5416989922523499,-0.3617558181285858,0.0662248283624649,-0.03518568351864815,0.2636529505252838,-0.9167333245277405,-0.4199512302875519,1.497404932975769,0.12987305223941803,0.05644569918513298,-0.06570950895547867
1777189817.1284482,0.19595575332641602,SKILL_BEYOND_MIMIC,INVALID,-0.49088919162750244,0.167745903134346,0.011168841272592545,1.0105098485946655,-0.5003911256790161,-0.005393196828663349,-0.2710271179676056,-0.11098350584506989,-0.14496727287769318,0.8310511112213135,-0.5400978922843933,0.025955626741051674,-0.13176286220550537,0.15842509269714355,-0.03934348002076149,0.751207172870636,1.0364197492599487,1.2168422937393188,0.510839581489563,-0.40682849287986755,0.07182145863771439,-0.022003037855029106,0.31151795387268066,-1.0841889381408691,-0.4557960331439972,1.5285639762878418,0.1575925648212433,0.0773342028260231,-0.08252337574958801
1777189817.148518,0.21602559089660645,SKILL_BEYOND_MIMIC,INVALID,-0.4823329746723175,0.17007245123386383,0.016070274636149406,1.0374056100845337,-0.5167904496192932,-0.0047462754882872105,-0.24436995387077332,-0.14438167214393616,-0.1688985824584961,0.8519132733345032,-0.5597866177558899,0.03605664521455765,-0.14161929488182068,0.16645541787147522,-0.031336236745119095,0.852965235710144,1.182998776435852,1.3904098272323608,0.4478984475135803,-0.45051100850105286,0.07292401045560837,-0.013314474374055862,0.3760410249233246,-1.2488521337509155,-0.4789615571498871,1.564348816871643,0.18822424113750458,0.09841445833444595,-0.09741976857185364
1777189817.1689749,0.2364823818206787,SKILL_BEYOND_MIMIC,INVALID,-0.47506362199783325,0.1738051325082779,0.018614735454320908,1.0553958415985107,-0.5224519968032837,-0.005590784829109907,-0.21710769832134247,-0.1764589250087738,-0.193887859582901,0.8585434556007385,-0.574274480342865,0.0400981605052948,-0.15351130068302155,0.17821937799453735,-0.02231786586344242,0.9023282527923584,1.3064123392105103,1.545737385749817,0.3447382152080536,-0.500892698764801,0.06398377567529678,-0.012211925350129604,0.40384441614151,-1.4189921617507935,-0.48042362928390503,1.6047236919403076,0.21943116188049316,0.12401276081800461,-0.1050417348742485
1777189817.188978,0.2564854621887207,SKILL_BEYOND_MIMIC,INVALID,-0.47322285175323486,0.18583835661411285,0.02204306051135063,1.0655797719955444,-0.5228071212768555,-0.006836329121142626,-0.19483089447021484,-0.20215310156345367,-0.2130516618490219,0.8598985075950623,-0.5826231837272644,0.05455084517598152,-0.1712823510169983,0.19012705981731415,-0.015004566870629787,0.9000872373580933,1.4043594598770142,1.6207466125488281,0.2277601957321167,-0.5549535155296326,0.047086022794246674,-0.012691294774413109,0.3913927972316742,-1.5613288879394531,-0.47298142313957214,1.615821123123169,0.25223198533058167,0.14333133399486542,-0.11363442242145538
1777189817.209031,0.276538610458374,SKILL_BEYOND_MIMIC,INVALID,-0.47649532556533813,0.19809316098690033,0.012508030980825424,1.0741103887557983,-0.5208758115768433,-0.011354229412972927,-0.1843913048505783,-0.22601501643657684,-0.22876036167144775,0.8651310801506042,-0.5903421640396118,0.07031819969415665,-0.1827458143234253,0.19374579191207886,-0.01113981381058693,0.876646101474762,1.5051946640014648,1.6435166597366333,0.12771588563919067,-0.608798623085022,0.02973286248743534,-0.014033528044819832,0.33797910809516907,-1.6698459386825562,-0.45813295245170593,1.5979046821594238,0.2895868122577667,0.15237942337989807,-0.11694207042455673
1777189817.2291162,0.29662370681762695,SKILL_BEYOND_MIMIC,INVALID,-0.48263126611709595,0.20702433586120605,-0.02790871076285839,1.0937538146972656,-0.5138818621635437,-0.03070366382598877,-0.17993423342704773,-0.2466726303100586,-0.2407059371471405,0.8740622401237488,-0.594582736492157,0.0787590891122818,-0.18930783867835999,0.19115512073040009,-0.005493296775966883,0.8558893799781799,1.6115787029266357,1.6385191679000854,0.03724697232246399,-0.6534878015518188,0.0156513974070549,-0.017604826018214226,0.2851526439189911,-1.746065616607666,-0.4365014433860779,1.5657989978790283,0.33082452416419983,0.15233148634433746,-0.11757723242044449
1777189817.2495778,0.31708526611328125,SKILL_BEYOND_MIMIC,INVALID,-0.4910084903240204,0.2144726663827896,-0.08072634786367416,1.1313960552215576,-0.5040265321731567,-0.04999053478240967,-0.17828094959259033,-0.2633163332939148,-0.2443351298570633,0.883087158203125,-0.5950812101364136,0.0803137943148613,-0.19509314000606537,0.18628570437431335,0.00582581851631403,0.8364989161491394,1.7093579769134521,1.6222326755523682,-0.04375440627336502,-0.683664083480835,0.005021390505135059,-0.020720725879073143,0.24087093770503998,-1.811583399772644,-0.40947699546813965,1.5328782796859741,0.37133121490478516,0.150198295712471,-0.1173735037446022
1777189817.2696662,0.3371737003326416,SKILL_BEYOND_MIMIC,INVALID,-0.498022198677063,0.2255258560180664,-0.12481246888637543,1.1657146215438843,-0.4962702691555023,-0.06328731775283813,-0.17649982869625092,-0.2680375874042511,-0.24347805976867676,0.8858312964439392,-0.5945464968681335,0.08121341466903687,-0.19964638352394104,0.19254735112190247,0.0177961103618145,0.8089472055435181,1.7732338905334473,1.6055266857147217,-0.12489959597587585,-0.6996989846229553,-0.0121879568323493,-0.023920513689517975,0.2048703283071518,-1.8606348037719727,-0.3858201503753662,1.5078192949295044,0.4024662375450134,0.1492755115032196,-0.11653460562229156
1777189817.289508,0.35701560974121094,SKILL_BEYOND_MIMIC,INVALID,-0.4967438876628876,0.24110427498817444,-0.15494422614574432,1.1745264530181885,-0.49248364567756653,-0.06905420869588852,-0.1744459867477417,-0.27090099453926086,-0.24149605631828308,0.885848343372345,-0.593865156173706,0.08186587691307068,-0.21161873638629913,0.19552387297153473,0.031961191445589066,0.7903116941452026,1.815969705581665,1.5836315155029297,-0.19199927151203156,-0.7088189721107483,-0.03124287538230419,-0.02805507183074951,0.16682042181491852,-1.9033106565475464,-0.37402766942977905,1.4915447235107422,0.4250445067882538,0.14806510508060455,-0.11450926959514618
1777189817.309535,0.3770425319671631,SKILL_BEYOND_MIMIC,INVALID,-0.4881109595298767,0.24938777089118958,-0.17066632211208344,1.160524606704712,-0.49019452929496765,-0.07192769646644592,-0.17409658432006836,-0.27609097957611084,-0.23125125467777252,0.8852688074111938,-0.5909356474876404,0.07962089031934738,-0.22432763874530792,0.1950821429491043,0.04153876379132271,0.7777522206306458,1.846864938735962,1.56793212890625,-0.23789885640144348,-0.7083995342254639,-0.05102883279323578,-0.031326763331890106,0.13161076605319977,-1.933379054069519,-0.3645840883255005,1.479164958000183,0.4396173357963562,0.1468546986579895,-0.11184877157211304
1777189817.3297057,0.3972132205963135,SKILL_BEYOND_MIMIC,INVALID,-0.4713224172592163,0.25590720772743225,-0.1762373447418213,1.1250555515289307,-0.4876248836517334,-0.06685040891170502,-0.17275860905647278,-0.278809517621994,-0.21684157848358154,0.882857084274292,-0.5860094428062439,0.08835238963365555,-0.2470804750919342,0.19570569694042206,0.04938511922955513,0.7680090665817261,1.8732662200927734,1.5572901964187622,-0.26863840222358704,-0.7083396315574646,-0.06943660229444504,-0.03281280770897865,0.09556221216917038,-1.9560292959213257,-0.36017391085624695,1.4706921577453613,0.4410674273967743,0.1454046070575714,-0.10634801536798477
1777189817.3497825,0.41728997230529785,SKILL_BEYOND_MIMIC,INVALID,-0.45268455147743225,0.2591967284679413,-0.1746303141117096,1.0836637020111084,-0.48792970180511475,-0.06609886884689331,-0.1721109300851822,-0.27888622879981995,-0.19876252114772797,0.8793630003929138,-0.5757685303688049,0.1082894504070282,-0.2686012387275696,0.19634903967380524,0.05520341917872429,0.7613937854766846,1.8958804607391357,1.5507707595825195,-0.28825655579566956,-0.708303689956665,-0.08663396537303925,-0.03317233547568321,0.06515823304653168,-1.9726513624191284,-0.358711838722229,1.4652752876281738,0.4406359791755676,0.14379872381687164,-0.09577792882919312
1777189817.369775,0.4372825622558594,SKILL_BEYOND_MIMIC,INVALID,-0.43774527311325073,0.25912854075431824,-0.1734384447336197,1.0372607707977295,-0.4887021481990814,-0.06671647727489471,-0.17216207087039948,-0.2799259126186371,-0.17938444018363953,0.8789880275726318,-0.5751292109489441,0.12490580230951309,-0.2947288453578949,0.20171256363391876,0.05887720361351967,0.7562165856361389,1.9122987985610962,1.5465162992477417,-0.3042914569377899,-0.708303689956665,-0.1028725877404213,-0.03281280770897865,0.03748665750026703,-1.984108328819275,-0.35922715067863464,1.4667373895645142,0.43942558765411377,0.14341522753238678,-0.08742492645978928
1777189817.3901486,0.4576561450958252,SKILL_BEYOND_MIMIC,INVALID,-0.4365777373313904,0.2548419237136841,-0.16739869117736816,1.0259689092636108,-0.5109977126121521,-0.12475195527076721,-0.17269043624401093,-0.28295978903770447,-0.16399715840816498,0.8792862892150879,-0.5739970803260803,0.1418638825416565,-0.31418725848197937,0.20207476615905762,0.06172947213053703,0.7520221471786499,1.9269914627075195,1.545749306678772,-0.3180972933769226,-0.7080399990081787,-0.11742144078016281,-0.03271693363785744,0.011840414255857468,-1.9843240976333618,-0.3640328347682953,1.4705363512039185,0.4377717673778534,0.1425643414258957,-0.08025835454463959
