unix_time,elapsed_s,policy,skill_cmd,q_00_rad,q_01_rad,q_02_rad,q_03_rad,q_04_rad,q_05_rad,q_06_rad,q_07_rad,q_08_rad,q_09_rad,q_10_rad,q_11_rad,q_12_rad,q_13_rad,q_14_rad,q_15_rad,q_16_rad,q_17_rad,q_18_rad,q_19_rad,q_20_rad,q_21_rad,q_22_rad,q_23_rad,q_24_rad,q_25_rad,q_26_rad,q_27_rad,q_28_rad
1777017336.3041158,5.0067901611328125e-06,SKILL_BEYOND_MIMIC,INVALID,-0.28227633237838745,0.02317674458026886,-0.008021745830774307,0.4528396427631378,-0.20763370394706726,0.0194750614464283,-0.25247448682785034,-0.04085502028465271,0.009186840616166592,0.47451138496398926,-0.2388250231742859,0.005677001550793648,-0.014731084927916527,-0.0027264233212918043,-0.0266066063195467,0.3313518464565277,0.2028689682483673,-0.016142752021551132,0.8708217144012451,-0.0006591323763132095,-0.010881676338613033,0.0047098007053136826,0.31252461671829224,-0.18549184501171112,0.0028282771818339825,0.8256771564483643,-0.01336241140961647,0.02430400811135769,-0.006914897821843624
