unix_time,elapsed_s,policy,skill_cmd,q_00_rad,q_01_rad,q_02_rad,q_03_rad,q_04_rad,q_05_rad,q_06_rad,q_07_rad,q_08_rad,q_09_rad,q_10_rad,q_11_rad,q_12_rad,q_13_rad,q_14_rad,q_15_rad,q_16_rad,q_17_rad,q_18_rad,q_19_rad,q_20_rad,q_21_rad,q_22_rad,q_23_rad,q_24_rad,q_25_rad,q_26_rad,q_27_rad,q_28_rad
1777018491.496824,2.9325485229492188e-05,SKILL_BEYOND_MIMIC,SKILL_5,-0.2698851525783539,0.04123510420322418,0.02486875094473362,0.4345170855522156,-0.20015326142311096,0.04413744807243347,-0.24679875373840332,-0.03726721182465553,0.03039960376918316,0.4907801151275635,-0.2740909457206726,-0.007617535535246134,-0.01244107075035572,-0.012118076905608177,-0.031335409730672836,0.3578609526157379,0.20242555439472198,-0.008688563480973244,0.8795343041419983,-0.001785649568773806,-0.006471481639891863,0.004518053028732538,0.3263663947582245,-0.18706177175045013,0.006579339504241943,0.8270912766456604,-0.020660804584622383,0.019570238888263702,-0.005764412228018045
1777018491.5092185,0.01242375373840332,SKILL_BEYOND_MIMIC,INVALID,-0.26989367604255676,0.04124362766742706,0.02484196610748768,0.4345170855522156,-0.20015345513820648,0.044151682406663895,-0.24679875373840332,-0.037275731563568115,0.03039960376918316,0.4907801151275635,-0.27408677339553833,-0.007639213465154171,-0.012467854656279087,-0.012110475450754166,-0.031330451369285583,0.3578609526157379,0.20243753492832184,-0.008688563480973244,0.8795222640037537,-0.001785649568773806,-0.006483465898782015,0.004542021546512842,0.3263903856277466,-0.18707375228405,0.006579339504241943,0.8270912766456604,-0.020660804584622383,0.019570238888263702,-0.005764412228018045
1777018491.529785,0.032990217208862305,SKILL_BEYOND_MIMIC,INVALID,-0.2698851525783539,0.04123510420322418,0.02485535852611065,0.4345085620880127,-0.20014475286006927,0.044137369841337204,-0.24679875373840332,-0.037275731563568115,0.03038621135056019,0.49078863859176636,-0.2740868031978607,-0.007610340602695942,-0.012467854656279087,-0.012133271433413029,-0.031335506588220596,0.3578609526157379,0.20242555439472198,-0.008688563480973244,0.8795222640037537,-0.001785649568773806,-0.006471481639891863,0.004518053028732538,0.3263663947582245,-0.18706177175045013,0.006579339504241943,0.827103316783905,-0.020660804584622383,0.0195582564920187,-0.005764412228018045
1777018491.549658,0.052863359451293945,SKILL_BEYOND_MIMIC,INVALID,-0.2501905560493469,0.03423845022916794,0.006254015490412712,0.39329561591148376,-0.14178915321826935,-0.049552321434020996,-0.21980921924114227,-0.027458256110548973,0.00016070275160018355,0.46016013622283936,-0.2736075222492218,0.012255086563527584,-0.02117258682847023,0.031593818217515945,-0.04211981222033501,0.32849958539009094,0.19905798137187958,-0.030739538371562958,0.9464541673660278,-0.08363790810108185,-0.038301583379507065,-0.009335711598396301,0.3035244643688202,-0.2039475440979004,0.02076866291463375,0.8759390115737915,-0.01998968794941902,-0.03880492225289345,0.04971056804060936
1777018491.5697854,0.07299065589904785,SKILL_BEYOND_MIMIC,INVALID,-0.21280403435230255,0.03657350689172745,-0.01833350583910942,0.33987048268318176,-0.12452241033315659,-0.0750182569026947,-0.16007770597934723,-0.041374869644641876,-0.023743830621242523,0.39238375425338745,-0.2451714724302292,0.0211801677942276,-0.04622882232069969,0.04674403369426727,-0.031095284968614578,0.2759847342967987,0.18471285700798035,-0.07901199907064438,1.0616705417633057,-0.18271149694919586,-0.054372429847717285,-0.042699795216321945,0.260836660861969,-0.23302127420902252,0.04773316904902458,0.9804055094718933,-0.025118935853242874,-0.12022574990987778,0.13558952510356903
1777018491.589878,0.09308338165283203,SKILL_BEYOND_MIMIC,INVALID,-0.15978795289993286,0.037468329071998596,-0.006254015490412712,0.27934643626213074,-0.11770211160182953,-0.08488240092992783,-0.11115224659442902,-0.05685103312134743,-0.03835438936948776,0.3351407051086426,-0.22210976481437683,0.008078785613179207,-0.05541566386818886,0.047250110656023026,-0.016140500083565712,0.2364247888326645,0.17814551293849945,-0.11685817688703537,1.1197820901870728,-0.23721575736999512,-0.057452376931905746,-0.07436211407184601,0.21574002504348755,-0.253550261259079,0.057500313967466354,1.0636359453201294,-0.022997727617621422,-0.17475397884845734,0.19729630649089813
1777018491.6098876,0.11309289932250977,SKILL_BEYOND_MIMIC,INVALID,-0.1132231205701828,0.03520145267248154,0.01765051856637001,0.23037834465503693,-0.11855719238519669,-0.0832199975848198,-0.0707148090004921,-0.06836441159248352,-0.04336295649409294,0.2934931218624115,-0.2063140571117401,0.007196344435214996,-0.06579438596963882,0.045934051275253296,0.00030906303436495364,0.2024495154619217,0.17348363995552063,-0.14545254409313202,1.1399275064468384,-0.269501268863678,-0.06810635328292847,-0.10779810696840286,0.1738431751728058,-0.27290478348731995,0.06370814144611359,1.1267448663711548,-0.020972393453121185,-0.21919147670269012,0.24488565325737
1777018491.6300197,0.1332249641418457,SKILL_BEYOND_MIMIC,INVALID,-0.0808476060628891,0.033019788563251495,0.03203341364860535,0.19661372900009155,-0.1185208186507225,-0.08222019672393799,-0.043273597955703735,-0.07693766057491302,-0.0518668107688427,0.26132214069366455,-0.19354863464832306,0.012373693287372589,-0.07091008871793747,0.05309709534049034,0.010458678007125854,0.1687738448381424,0.16076837480068207,-0.15568706393241882,1.1499223709106445,-0.29097700119018555,-0.08079764991998672,-0.1251632422208786,0.13313275575637817,-0.2899223864078522,0.07852064073085785,1.174837589263916,-0.011612714268267155,-0.2526035010814667,0.27956801652908325
1777018491.6504624,0.15366768836975098,SKILL_BEYOND_MIMIC,INVALID,-0.06263584643602371,0.033070921897888184,0.046603795140981674,0.17471188306808472,-0.11641965061426163,-0.07939527928829193,-0.026408333331346512,-0.08083226531744003,-0.05651380121707916,0.23913908004760742,-0.1821046769618988,0.017502648755908012,-0.07439198344945908,0.05966917425394058,0.017346542328596115,0.13318069279193878,0.1573648601770401,-0.1574127972126007,1.1693248748779297,-0.2939850389957428,-0.0824514701962471,-0.12921391427516937,0.09674865007400513,-0.3025537431240082,0.0941840261220932,1.2093042135238647,0.010606039315462112,-0.27742281556129456,0.3024458885192871
1777018491.6704876,0.17369294166564941,SKILL_BEYOND_MIMIC,INVALID,-0.05051739886403084,0.034340716898441315,0.05541566386818886,0.1557331383228302,-0.11159951984882355,-0.0779125913977623,-0.011886647902429104,-0.08224693685770035,-0.06334366649389267,0.22105515003204346,-0.16823512315750122,0.02652672864496708,-0.07475356012582779,0.06363745778799057,0.02176138013601303,0.10118281096220016,0.1624581515789032,-0.15730494260787964,1.1865462064743042,-0.2932659685611725,-0.08714928478002548,-0.14307966828346252,0.060460414737463,-0.3098161816596985,0.11037471145391464,1.2394205331802368,0.03278883919119835,-0.2929903268814087,0.3140825629234314
